"PCTChangeGT0,(upTrend-Risky)$NA:(shortUpTrend-Risky)$NA,B@{P@[,BELTHOLD,ENGULFING,LONGLINE]}S@{}",-3.844322780290415,1,0,1
"PCTChangeLT-4,(upTrend-Risky)$NA:(shortUpTrend-Risky)$NA,B@{}S@{M@[,ADXR20,RSI]}",-0.4007398273736128,1,0,1
"PCTChangeGT3,NA$NA:NA$NA,B@{P@[,BELTHOLD,PIERCING]O@[,CROSSOVER21]}S@{}",-3.4355179704016914,1,0,1
"PCTChangeLT-1,NA$NA:(shortUpTrend-MayReversal)$NA,B@{P@[,HIKKAKE]}S@{M@[,ADXR20]}",-0.8027522935779848,1,0,1
"PCTChangeGT0,(trendUp-Risky)$NA:NA$NA,B@{P@[,BELTHOLD,3OUTSIDE,LONGLINE]}S@{}",-0.18982884786135815,1,0,1
"PCTChangeLT-2,NA$NA:NA$(shortDownTrend-Mini),B@{M@[,RSI]}S@{P@[,SHORTLINE]}",-1.5508221225710015,1,0,1
"PCTChangeGT2,NA$NA:NA$(shortDownTrend-Risky),B@{M@[,CCI,RSI:BOP]}S@{P@[,XSIDEGAP3METHODS]}",-2.2602230483271444,1,0,1
"PCTChangeGT1,NA$NA:NA$NA,B@{M@[,CCI:BOP]}S@{P@[,SHOOTINGSTAR]O@[,CROSSOVER21]}",-3.975903614457828,1,0,1
"PCTChangeGT0,NA$NA:NA$(shortDownTrend-Mini),B@{}S@{M@[,CROSSOVER-MACD]O@[,CROSSOVER50]}",4.415506660679539,1,1,0
"PCTChangeGT0,NA$NA:NA$NA,B@{}S@{M@[,ADXR20]P@[,COUNTERATTACK,LONGLINE]}",-2.061403508771933,1,0,1
"PCTChangeGT3,NA$NA:NA$(shortDownTrend),B@{M@[,ADXR40,RSI:BOP]P@[,CLOSINGMARUBOZU,LONGLINE]}S@{}",3.153543307086611,1,1,0
"PCTChangeGT0.5,NA$(downTrend5Day-Risky):NA$NA,B@{}S@{P@[,SHOOTINGSTAR]}",-1.336319248136866,1,0,1
"PCTChangeGT0,NA$NA:NA$(shortDownTrend-Risky),B@{P@[,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]}S@{}",-1.7257863686223374,2,0,2
"PCTChangeGT2,NA$(downTrend5Day-Risky):NA$NA,B@{P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE]}S@{}",-1.2004989086373452,1,0,1
"PCTChangeLT-2,NA$NA:NA$(shortDownTrend-Mini),B@{}S@{M@[,CROSSOVER-MACD]P@[,BELTHOLD,LONGLINE,SEPARATINGLINES]}",0.9891196834817014,1,1,0
"PCTChangeGT0,(upTrend-Risky)$NA:(shortUpTrend-Risky)$NA,B@{O@[,CROSSOVER50]}S@{}",1.1709601873536302,1,1,0
"PCTChangeGT1,NA$(mediumDownTrend-monthLowGTmonthHigh-crossed10Days):(trendUp)$NA,B@{P@[,SPINNINGTOP]}S@{}",-0.3476245654692899,1,0,1
"PCTChangeLT-1,NA$NA:NA$(shortTrendDown),B@{P@[,HAMMER]}S@{M@[,ADXR20]}",0.8052039381153336,1,1,0
"PCTChangeGT2,NA$NA:NA$NA,B@{P@[,ENGULFING,HIKKAKE]}S@{}",-0.5947323704333074,1,0,1
"PCTChangeLT-3,NA$NA:(shortUpTrend-Risky)$NA,B@{}S@{M@[,RSI]P@[,BELTHOLD]}",-2.0364238410596025,1,0,1
"PCTChangeGT1,NA$(downTrend5Day):NA$(shortDownTrend),B@{P@[,SHORTLINE]}S@{M@[,CROSSOVER-MACD]}",1.1020408163265338,1,1,0
"PCTChangeLT-0.5,NA$NA:NA$NA,B@{}S@{M@[,AROON]P@[,ENGULFING,EVENINGSTAR,EVENINGDOJISTAR]}",-0.2086375964948884,1,0,1
"PCTChangeGT1,NA$NA:(shortUpTrend)$NA,B@{P@[,SHORTLINE]O@[,CROSSOVER21]}S@{}",-1.428571428571432,1,0,1
"PCTChangeLT-3,NA$NA:NA$(shortDownTrend-Mini),B@{}S@{M@[,AROON]P@[,LONGLINE]V@[,AD:OBV]}",2.9669156883671244,1,1,0
"PCTChangeGT3,NA$NA:NA$(shortDownTrend-Risky),B@{M@[,CCI:BOP]V@[,AD:OBV]}S@{}",3.9406823602613295,1,1,0
"PCTChangeLT-4,NA$NA:NA$(shortDownTrend-Mini),B@{}S@{M@[,ADXR20]P@[,BELTHOLD,LONGLINE]O@[,CROSSOVER21]}",1.2474012474012501,1,1,0
"PCTChangeLT-2,NA$NA:NA$(shortDownTrend),B@{P@[,CDLINVERTEDHAMMER]}S@{O@[,CROSSOVER21]}",-2.716049382716053,1,0,1
"PCTChangeGT4,NA$NA:NA$(shortDownTrend-Risky),B@{M@[,RSI:BOP]P@[,BELTHOLD,LONGLINE]}S@{O@[,CROSSOVER50]}",2.1008403361344534,1,1,0
"PCTChangeGT16,NA$NA:(trendUp)$NA,B@{}S@{M@[,CROSSOVER-MACD]}",-3.6288848263254154,1,0,1
"PCTChangeLT-0.5,NA$(downTrend5Day-Risky):NA$NA,B@{}S@{P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE]}",0.6457755515999655,1,1,0
"PCTChangeGT1,(trendUp-Risky)$NA:NA$NA,B@{M@[,APO:BOP]P@[,HARAMI]}S@{}",-1.1028037383177527,1,0,1
"PCTChangeGT1,NA$NA:NA$NA,B@{M@[,ADXR40:BOP]P@[,BELTHOLD,3INSIDE]}S@{}",0.03646677471637321,1,1,0
"PCTChangeGT3,NA$NA:(trendUp)$NA,B@{P@[,BELTHOLD]O@[,CROSSOVER21]}S@{}",-0.7283834586466219,1,0,1
"PCTChangeLT-0.5,(upTrend-Risky)$NA:(shortUpTrend-MayReversal)$NA,B@{P@[,SPINNINGTOP]}S@{}",1.3338788870703726,1,1,0
"PCTChangeGT8,NA$NA:NA$NA,B@{M@[,CCI:BOP]P@[,BELTHOLD,ENGULFING,LONGLINE,SEPARATINGLINES]}S@{}",-0.8541194255479936,1,0,1
"PCTChangeLT-0.5,NA$(downTrend):NA$NA,B@{}S@{M@[,AROON]P@[,SPINNINGTOP,HIGHWAVE]}",0.41565496522490264,1,1,0
"PCTChangeGT0,NA$(downTrend5Day):NA$(shortDownTrend),B@{M@[,ADXR20:BOP]P@[,SPINNINGTOP,HIKKAKE]}S@{}",0.5678104575163436,1,1,0
