,-0.09460407885996294,128061
"P@[,HIKKAKE,SHORTLINE]O@[,CROSSOVER50]",0.1597810931779791,3
"P@[,HIKKAKE,STALLEDPATTERN]O@[,CROSSOVER21]",-6.284454244762958,1
"P@[,HIKKAKE,TASUKIGAP]",-1.013109961022659,3
"P@[,HIKKAKE,UPSIDEGAP2CROWS]",-0.962233495061084,3
"P@[,HIKKAKE,XSIDEGAP3METHODS]",-1.5310188835146716,4
"P@[,HIKKAKE]",-0.030771992138546003,2529
"P@[,HIKKAKE]O@[,CROSSOVER21]",-0.2950991114607991,18
"P@[,HIKKAKE]O@[,CROSSOVER50]",-1.0085454140547596,8
"P@[,HIKKAKE]V@[,AD]",2.2213114754098284,1
"P@[,IDENTICAL3CROWS,SHORTLINE]",-2.1328807036140356,5
"P@[,IDENTICAL3CROWS,SHORTLINE]O@[,CROSSOVER21]",-0.7001166861143623,1
"P@[,IDENTICAL3CROWS]",-0.3286969930609033,2
"P@[,INNECK]",-0.30737107733121083,53
"P@[,INNECK]O@[,CROSSOVER21]",-0.5413766434648236,1
"P@[,LONGLINE,RISEFALL3METHODS]",-2.072990834170559,2
"P@[,LONGLINE,UPSIDEGAP2CROWS]",-0.0217908845843779,5
"P@[,LONGLINE]",-0.17687733290484567,4198
"P@[,LONGLINE]O@[,CROSSOVER21,CROSSOVER50]",0.9704503325700553,1
"P@[,LONGLINE]O@[,CROSSOVER21]",-0.29758777975432316,65
"P@[,LONGLINE]O@[,CROSSOVER50]",-0.4641982934799943,26
"P@[,LONGLINE]V@[,AD:OBV]",-1.230554608308639,10
"P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,2CROWS,LONGLINE]",-0.9903106298090624,1
"P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,3BLACKCROWS,LONGLINE]",-0.8512671063919031,4
"P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,3INSIDE,LONGLINE]",0.34652449114949135,8
"P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,3OUTSIDE,LONGLINE]",-0.3214593159940477,91
"P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,3OUTSIDE,LONGLINE]O@[,CROSSOVER21]",-1.4472764620374623,2
"P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,3OUTSIDE,LONGLINE]O@[,CROSSOVER50]",-0.1478260869565257,1
"P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,3OUTSIDE,LONGLINE]V@[,AD:OBV]",-3.48557692307693,1
"P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,COUNTERATTACK,LONGLINE]",0.225084041085913,4
"P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,DARKCLOUDCOVER,HIKKAKE,LONGLINE]",-1.0384557183431151,2
"P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,DARKCLOUDCOVER,LONGLINE]",0.4424041121328114,28
"P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,DARKCLOUDCOVER,LONGLINE]O@[,CROSSOVER21]",1.9083090271754233,2
"P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,EVENINGSTAR,2CROWS,LONGLINE]",-1.424231017660253,2
"P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,EVENINGSTAR,EVENINGDOJISTAR,LONGLINE,SEPARATINGLINES]",2.438133503789613,1
"P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,EVENINGSTAR,EVENINGDOJISTAR,LONGLINE]",-0.06356365673645233,12
"P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,EVENINGSTAR,LONGLINE,SEPARATINGLINES]",-5.367920148560817,1
"P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,EVENINGSTAR,LONGLINE]",-0.7162173781564721,9
"P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,HIKKAKE,HIKKAKEMOD,LONGLINE]",0.9864364981504457,1
"P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,HIKKAKE,LONGLINE]",-0.802330326767999,12
"P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE,RISEFALL3METHODS]",-1.9891022589006986,1
"P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE,SEPARATINGLINES]",-1.9048632952575872,17
"P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE,UPSIDEGAP2CROWS]",-0.3671617232228015,2
"P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE]",-0.2676176172094841,927
"P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE]O@[,CROSSOVER21,CROSSOVER50]",-3.3933717579250655,1
"P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE]O@[,CROSSOVER21]",-0.1296157274710028,17
"P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE]O@[,CROSSOVER50]",-0.1049223734339048,6
"P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE]V@[,AD:OBV]",0.37157868233720937,7
"P@[,MARUBOZU,BELTHOLD,ENGULFING,CLOSINGMARUBOZU,3INSIDE,LONGLINE]",2.5519829068871056,2
"P@[,MARUBOZU,BELTHOLD,ENGULFING,CLOSINGMARUBOZU,EVENINGSTAR,EVENINGDOJISTAR,LONGLINE]",-0.9913354899030369,5
"P@[,MARUBOZU,BELTHOLD,ENGULFING,CLOSINGMARUBOZU,EVENINGSTAR,LONGLINE]",0.6614254901463975,13
"P@[,MARUBOZU,BELTHOLD,ENGULFING,CLOSINGMARUBOZU,HIKKAKE,LONGLINE]",-0.43600810073578067,8
"P@[,MARUBOZU,BELTHOLD,ENGULFING,CLOSINGMARUBOZU,LONGLINE,SEPARATINGLINES]",-1.0650664348737775,3
"P@[,MARUBOZU,BELTHOLD,ENGULFING,CLOSINGMARUBOZU,LONGLINE,SEPARATINGLINES]O@[,CROSSOVER21]",0.41899441340782123,1
"P@[,MARUBOZU,BELTHOLD,ENGULFING,CLOSINGMARUBOZU,LONGLINE]",-0.25487448913436467,319
"P@[,MARUBOZU,BELTHOLD,ENGULFING,CLOSINGMARUBOZU,LONGLINE]O@[,CROSSOVER21]",-0.6349791444514435,7
"P@[,MARUBOZU,BELTHOLD,ENGULFING,CLOSINGMARUBOZU,LONGLINE]O@[,CROSSOVER50]",-0.9966131140818023,2
"P@[,MARUBOZU,BELTHOLD,ENGULFING,CLOSINGMARUBOZU,LONGLINE]V@[,AD:OBV]",0.28571428571427854,1
"P@[,ONNECK]",-0.14816815784454693,27
"P@[,RISEFALL3METHODS]",0.32145985939631516,6
"P@[,SHOOTINGSTAR,ADVANCEBLOCK]",0.02318685700642354,37
"P@[,SHOOTINGSTAR,HIKKAKE,HIKKAKEMOD]",-0.46110665597434064,1
"P@[,SHOOTINGSTAR,HIKKAKE,SHORTLINE]",-0.4991804690473156,5
"P@[,SHOOTINGSTAR,HIKKAKE]",-0.2798993529681664,214
"P@[,SHOOTINGSTAR,HIKKAKE]O@[,CROSSOVER50]",-1.071428571428574,1
"P@[,SHOOTINGSTAR,SHORTLINE]",-0.47026574824426415,28
"P@[,SHOOTINGSTAR,STALLEDPATTERN]",-1.223634396971345,1
"P@[,SHOOTINGSTAR]",-0.31535537931384916,1069
"P@[,SHOOTINGSTAR]O@[,CROSSOVER21]",-1.468651705536265,2
"P@[,SHOOTINGSTAR]O@[,CROSSOVER50]",0.07688245922785841,2
"P@[,SHOOTINGSTAR]V@[,AD]",1.0857769568229059,2
"P@[,SHORTLINE,UPSIDEGAP2CROWS]",-0.5494129391187976,18
"P@[,SHORTLINE]",-0.15701890310790942,7983
"P@[,SHORTLINE]O@[,CROSSOVER21,CROSSOVER50]",-1.2993128192770138,2
"P@[,SHORTLINE]O@[,CROSSOVER21]",-0.25140330909594283,88
"P@[,SHORTLINE]O@[,CROSSOVER21]V@[,AD:OBV]",-1.1725663716814185,1
"P@[,SHORTLINE]O@[,CROSSOVER50]",-0.41794277586986645,41
"P@[,SHORTLINE]V@[,AD:OBV]",-0.30093511013531976,20
"P@[,SPINNINGTOP,2CROWS,SHORTLINE]",0.2502559435786522,1
"P@[,SPINNINGTOP,2CROWS]",0.30761631299856634,14
"P@[,SPINNINGTOP,3INSIDE,HIGHWAVE]",-1.0014330027736003,6
"P@[,SPINNINGTOP,3INSIDE,SHORTLINE]",0.24107277384359033,1
"P@[,SPINNINGTOP,3INSIDE]",0.8894963011039821,13
"P@[,SPINNINGTOP,3OUTSIDE,HIGHWAVE,SHORTLINE]",-1.7528785014607207,1
"P@[,SPINNINGTOP,3OUTSIDE,HIGHWAVE]",0.05735147860862423,68
"P@[,SPINNINGTOP,3OUTSIDE,HIGHWAVE]O@[,CROSSOVER21]",0.7295482295482323,1
"P@[,SPINNINGTOP,3OUTSIDE,SHORTLINE]",-0.5211218387920111,32
"P@[,SPINNINGTOP,3OUTSIDE,SHORTLINE]O@[,CROSSOVER21]",-0.1549520766773134,1
"P@[,SPINNINGTOP,3OUTSIDE]",0.13206158462959963,249
"P@[,SPINNINGTOP,3OUTSIDE]O@[,CROSSOVER21]",-0.32273823884988007,4
"P@[,SPINNINGTOP,3OUTSIDE]O@[,CROSSOVER50]",-1.7248459958932192,1
"P@[,SPINNINGTOP,HIGHWAVE,HIKKAKE,SHORTLINE]",-0.7425862494120988,4
"P@[,SPINNINGTOP,HIGHWAVE,HIKKAKE]",-0.06780120020895383,67
"P@[,SPINNINGTOP,HIGHWAVE,SHORTLINE]",-0.5332165306085335,44
"P@[,SPINNINGTOP,HIGHWAVE,SHORTLINE]O@[,CROSSOVER21]",-3.464112732573632,1
"P@[,SPINNINGTOP,HIGHWAVE,UPSIDEGAP2CROWS]",-5.64516129032258,1
"P@[,SPINNINGTOP,HIGHWAVE]",-0.03850654233358707,1484
"P@[,SPINNINGTOP,HIGHWAVE]O@[,CROSSOVER21,CROSSOVER50]",3.820512820512815,1
"P@[,SPINNINGTOP,HIGHWAVE]O@[,CROSSOVER21]",0.7600743295804229,12
"P@[,SPINNINGTOP,HIGHWAVE]O@[,CROSSOVER50]",-0.40505468114258897,7
"P@[,SPINNINGTOP,HIGHWAVE]V@[,AD:OBV]",0.4056489746209287,2
"P@[,SPINNINGTOP,HIKKAKE,HIKKAKEMOD]",1.2537260758781195,2
"P@[,SPINNINGTOP,HIKKAKE,SHORTLINE]",-0.20596150975496896,54
"P@[,SPINNINGTOP,HIKKAKE,SHORTLINE]O@[,CROSSOVER21]",-0.08449514152935726,1
"P@[,SPINNINGTOP,HIKKAKE,UPSIDEGAP2CROWS]",0.9522945764556503,1
"P@[,SPINNINGTOP,HIKKAKE]",0.2539031856124763,217
"P@[,SPINNINGTOP,HIKKAKE]O@[,CROSSOVER21]",-1.2360248447205024,1
"P@[,SPINNINGTOP,HIKKAKE]O@[,CROSSOVER50]",0.7993605115907274,1
"P@[,SPINNINGTOP,SHORTLINE,UPSIDEGAP2CROWS]",-1.487686567164179,2
"P@[,SPINNINGTOP,SHORTLINE]",-0.040131693752066946,792
"P@[,SPINNINGTOP,SHORTLINE]O@[,CROSSOVER21]",0.05784878653343457,7
"P@[,SPINNINGTOP,SHORTLINE]O@[,CROSSOVER50]",1.0630535318078866,3
"P@[,SPINNINGTOP,SHORTLINE]V@[,AD]",0.6546100700791907,2
"P@[,SPINNINGTOP,TRISTAR]",-1.7731099419671135,2
"P@[,SPINNINGTOP,UPSIDEGAP2CROWS]",0.6374408434275665,7
"P@[,SPINNINGTOP]",-0.06876942544438489,4348
"P@[,SPINNINGTOP]O@[,CROSSOVER21]",0.13634096845915278,37
"P@[,SPINNINGTOP]O@[,CROSSOVER50]",-0.4862855438658239,10
"P@[,SPINNINGTOP]V@[,AD:OBV]",-1.6202086454877473,8
"P@[,SPINNINGTOP]V@[,AD]",-1.3723631316550822,3
"P@[,STALLEDPATTERN]",-0.13096051941734252,12
"P@[,TASUKIGAP]",-0.1799316053303969,187
"P@[,TASUKIGAP]O@[,CROSSOVER21]",0.15,1
"P@[,THRUSTING]",-0.18783698429711096,382
"P@[,THRUSTING]O@[,CROSSOVER21]",-0.26684087145321017,6
"P@[,THRUSTING]O@[,CROSSOVER50]",1.7378048780487771,1
"P@[,UPSIDEGAP2CROWS]",0.08484717000459001,21
"P@[,UPSIDEGAP2CROWS]O@[,CROSSOVER21]",-0.3984857541342897,1
"P@[,XSIDEGAP3METHODS]",0.007334446823784916,272
"P@[,XSIDEGAP3METHODS]O@[,CROSSOVER21]",0.6244796003330558,1
"V@[,AD:OBV]",-0.039515237642444724,111
"V@[,AD]",-0.35333571541674874,49
