filterTest,avg,count
"PCTDayChangeGT4,(Test)checkConsolidationBreakUp-forecastDayPCT7changeGT0,",-2.3141415005560937,1
"PCTDayChangeGT4,(Test)checkConsolidationBreakUp-month3HighLTMonth3Low,",-2.246708250456527,2
"PCTDayChangeGT4,(Test)checkConsolidationBreakUp-month3HighLTMonth3Low,(check-chart):ML:buy-2week-breakoutup,",4.68899521531101,1
"PCTDayChangeGT4,(Test)checkCupUp-2dayUp-mayReversalSell,",0.14735370030795686,4
"PCTDayChangeGT4,(Test)checkCupUp-3dayUp-mayReversalSell,",1.4891304347826138,1
"PCTDayChangeGT4,(Test)checkCupUp-near2WeekHigh-mayReveresalSell,",-0.6405619636013106,2
"PCTDayChangeGT4,(Test)sellHeavyUpTrend-Reversal-1,***BUYPATTERN***",-0.6315603686546151,3
"PCTDayChangeGT4,(check-chart):ML:buy-2week-breakoutup,",1.7287548822655068,11
"PCTDayChangeGT4,(check-chart)buy-2week-breakoutup(|-|-| or --|),",1.0245598290462075,2
"PCTDayChangeGT4,(check-chart)buy-2week-breakoutup(|-|-| or --|),buyPatternsML,",2.156133828996287,1
"PCTDayChangeGT4,(check-chart)sellEMA6>EMA14,(check-chart)buy-2week-breakoutup(|-|-| or --|),***BUYPATTERN***",-1.269456662013755,1
"PCTDayChangeGT4,ML:buyFinalContinue-00,",4.848260547742413,1
"PCTDayChangeGT4,ML:sellRisingMAuptrend-1,***BUYPATTERN***",-2.103822151336169,3
"PCTDayChangeGT4,buyPatternsML,",-0.7191780821917886,1
"PCTDayChangeGT4,sellRisingMAuptrend-2,",-4.25,1
"PCTDayChangeGT5,",-0.01509001402289063,435
"PCTDayChangeGT5,(Test)check10DayLowReversal,",0.3519022619396097,3
"PCTDayChangeGT5,(Test)checkConsolidationBreakUp-month3HighLTMonth3Low,",0.200013794054753,1
"PCTDayChangeGT5,(check-chart):ML:buy-2week-breakoutup,",1.2687224669603603,1
"PCTDayChangeGT5,(check-chart)sellEMA6>EMA14,***BUYPATTERN***",0.7136975020587334,1
"PCTDayChangeGT5,(check-chart)sellEMA6>EMA14,ML:sellRisingMAuptrend-1,***BUYPATTERN***",-3.561403508771922,1
"PCTDayChangeGT5,ML:sellRisingMAuptrend-1,***BUYPATTERN***",-1.0402219140083218,1
"PCTDayChangeGT5,buyPatternsML,",1.8481779262817095,1
"PCTDayChangeLT-1,",-0.18770328432391553,4273
"PCTDayChangeLT-1,##(Check-chart):MayBuyCheckChart-(IndexNotUpInSecondHalf),",0.5177444812081904,10
"PCTDayChangeLT-1,##ML:(check-chart-2-3MidCapCross)MayBuyCheckChart-1,",0.4502357003717312,54
