"B@{M@[,RSI]}S@{P@[,LONGLINE]O@[,CROSSOVER50]}",3.2498018413511485,1,1,0
"B@{M@[,ADXR20:BOP]P@[,DOJI,DOJISTAR,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE]}S@{}",-3.9428312159709664,1,0,1
"B@{}S@{M@[,APO]P@[,EVENINGSTAR,LONGLINE]}",1.5134529147982136,1,1,0
"B@{P@[,SPINNINGTOP,HIGHWAVE,SHORTLINE]O@[,CROSSOVER21]}S@{M@[,CROSSOVER-MACD]}",1.042963217305452,1,1,0
"B@{M@[,APO:BOP]P@[,CLOSINGMARUBOZU,3INSIDE,LONGLINE]}S@{}",-1.2409038682497162,1,0,1
"B@{M@[,RSI]P@[,HAMMER,MATCHINGLOW]}S@{}",-2.307692307692308,1,0,1
"B@{P@[,CLOSINGMARUBOZU,3INSIDE,LONGLINE]O@[,CROSSOVER21]}S@{}",-3.5039370078740215,1,0,1
"B@{M@[,ADXR20,CCI,RSI:BOP]}S@{P@[,HIKKAKE]}",-0.09090909090908574,1,0,1
"B@{M@[,ADXR20,APO:BOP]P@[,SPINNINGTOP]}S@{}",3.6660359508041624,1,1,0
"B@{P@[,LONGLINE]O@[,CROSSOVER21,CROSSOVER50]}S@{}",1.0964513193812515,1,1,0
"B@{M@[,ADXR40,CCI,RSI:BOP]}S@{P@[,SHOOTINGSTAR]}",0.1334951456310707,1,1,0
"B@{M@[,AROON,CCI,RSI:BOP]P@[,ENGULFING]}S@{}",-3.4635021388160645,1,0,1
"B@{}S@{M@[,CROSSOVER-MACD]P@[,ENGULFING,SHORTLINE]O@[,CROSSOVER21]}",-4.041000694927039,1,0,1
"B@{M@[,CCI,RSI:BOP]P@[,BELTHOLD,ENGULFING,MORNINGSTAR,LONGLINE]}S@{}",1.1131942816967424,1,1,0
"B@{M@[,AROON:BOP]P@[,BELTHOLD,MORNINGSTAR,LONGLINE,SEPARATINGLINES]}S@{}",-1.6043046357615836,1,0,1
"B@{P@[,CDLINVERTEDHAMMER,DOJI,DOJISTAR,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN,SHORTLINE]}S@{}",-7.646515009304523,2,0,2
"B@{O@[,CROSSOVER21]}S@{M@[,ADXR40]}",-0.7545635279233607,1,0,1
"B@{P@[,HARAMI,HARAMICROSS,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN]}S@{V@[,AD]}",-0.050938727987195856,1,0,1
"B@{}S@{M@[,ADXR40]P@[,BELTHOLD,LONGLINE,SEPARATINGLINES]}",-0.23622047244094263,1,0,1
"B@{M@[,CCI:BOP]P@[,CDLINVERTEDHAMMER,DOJI,DOJISTAR,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP]}S@{}",0.9801633605600907,1,1,0
"B@{P@[,ENGULFING,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE]}S@{}",0.30296698704554714,1,1,0
"B@{M@[,CCI:BOP]P@[,BELTHOLD,LONGLINE]}S@{O@[,CROSSOVER50]}",2.105263157894742,1,1,0
"B@{O@[,CROSSOVER50]}S@{M@[,ADXR40,RSI]P@[,BELTHOLD]}",0.20010531858872851,1,1,0
"B@{P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIKKAKE,RICKSHAWMAN]V@[,AD:OBV]}S@{}",-1.5835140997830826,1,0,1
"B@{P@[,HAMMER,DOJI,LONGLEGGEDDOJI,SHORTLINE]}S@{O@[,CROSSOVER21]}",1.867289096365463,1,1,0
"B@{M@[,RSI,CCI:BOP]P@[,DOJI,LONGLEGGEDDOJI,SHORTLINE]}S@{}",-0.3745928338762141,1,0,1
"B@{M@[,RSI]}S@{P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE,UPSIDEGAP2CROWS]}",0.45706823375774636,1,1,0
"B@{P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP]}S@{O@[,CROSSOVER21]}",-1.686121919584951,1,0,1
