filterTest,avg,count
"PCTDayChangeGT3,(Test)MaySellCheckChart-monthHighReversal-risky,monthHighChangeGT-2,",-0.4605263157894736,1
"PCTDayChangeGT3,(Test)MaySellCheckChart-monthHighReversal-risky,monthHighChangeGT-3,",-1.6317855241784471,3
"PCTDayChangeGT3,MaySell-CheckChart(yearHigh-minimumLast2DayUp),",0.9515039901780302,1
"PCTDayChangeGT3,sellYear2LowContinue,",-2.91165385655583,2
"PCTDayChangeGT3,sellYear2LowContinue,***BUYPATTERN***",-0.7099465635195177,4
"PCTDayChangeGT4,",-3.4242218968089935E-4,445
"PCTDayChangeGT4,##(Check-chart-sell):month3Low-InPlus,BreakLowMonth3,***BUYPATTERN***",-0.5461211387302498,2
"PCTDayChangeGT4,##(Check-chart-sell):month3Low-InPlus,NearLowMonth3,",2.577844530302818,2
"PCTDayChangeGT4,##(Check-chart-sell):month3Low-InPlus,NearLowMonth3,***BUYPATTERN***",-0.3793144281986207,2
"PCTDayChangeGT4,(Test)MaySellCheckChart-month2HighReversal,month2HighChangeGT-2,",-0.3918490745433001,3
"PCTDayChangeGT4,(Test)MaySellCheckChart-month2HighReversal,month2HighChangeGT4,",-3.668310727496911,1
"PCTDayChangeGT4,(Test)MaySellCheckChart-month2HighReversal,month2HighChangeGT5,",0.16888197819195988,2
"PCTDayChangeGT4,(Test)MaySellCheckChart-month2HighReversal-risky,month2HighChangeGT-1,",-1.9342359767891681,1
"PCTDayChangeGT4,(Test)MaySellCheckChart-month2HighReversal-risky,month2HighChangeGT-2,",2.7542950640851003,1
"PCTDayChangeGT4,(Test)MaySellCheckChart-month2HighReversal-risky,month2HighChangeGT-3,",0.1939824177638292,1
"PCTDayChangeGT4,(Test)MaySellCheckChart-month2HighReversal-risky,month2HighChangeGT0,",-2.8189374774123643,1
"PCTDayChangeGT4,(Test)MaySellCheckChart-month2HighReversal-risky,month2HighChangeGT2,",-1.9609100145504434,2
"PCTDayChangeGT4,(Test)MaySellCheckChart-month2HighReversal-risky,month2HighChangeGT3,",0.8558807288790786,1
"PCTDayChangeGT4,(Test)MaySellCheckChart-month2HighReversal-risky,month2HighChangeGT4,",-1.3053202288739745,2
"PCTDayChangeGT4,(Test)MaySellCheckChart-month2HighReversal-risky,month2HighChangeGT5,",-0.32812499999999767,1
"PCTDayChangeGT4,(Test)MaySellCheckChart-monthHighReversal,monthHighChangeGT-1,",0.632937921783978,1
"PCTDayChangeGT4,(Test)MaySellCheckChart-monthHighReversal-risky,monthHighChangeGT-2,",-3.866398319915992,2
"PCTDayChangeGT4,(Test)MaySellCheckChart-monthHighReversal-risky,monthHighChangeGT-3,",0.8031540105523253,2
"PCTDayChangeGT4,sellYear2LowContinue,***BUYPATTERN***",0.5186721991701244,1
"PCTDayChangeGT5,",0.0183058494760221,464
"PCTDayChangeGT5,(Test)MaySellCheckChart-month2HighReversal,month2HighChangeGT-1,",6.5160075329566896,1
"PCTDayChangeGT5,(Test)MaySellCheckChart-month2HighReversal,month2HighChangeGT3,",0.9200879033063658,2
"PCTDayChangeGT5,(Test)MaySellCheckChart-month2HighReversal,month2HighChangeGT4,",0.7890559342608849,1
"PCTDayChangeGT5,(Test)MaySellCheckChart-month2HighReversal,month2HighChangeGT5,",-0.38394441921193206,7
"PCTDayChangeGT5,(Test)MaySellCheckChart-month2HighReversal,month2HighChangeGT5,sellEveningStar-0,***BUYPATTERN***",-1.6634050880626294,1
"PCTDayChangeGT5,(Test)MaySellCheckChart-month2HighReversal-risky,month2HighChangeGT0,",-4.129341348281231,3
"PCTDayChangeGT5,(Test)MaySellCheckChart-month2HighReversal-risky,month2HighChangeGT2,",-0.783018867924524,1
