,-0.09145928671215929,176898
"M@[,ADXR40:BOP]P@[,BELTHOLD,LONGLINE]",0.3219308346990562,15
"M@[,ADXR40:BOP]P@[,BELTHOLD]",-0.031520931939999726,19
"M@[,ADXR40:BOP]P@[,BELTHOLD]V@[,AD:OBV]",-0.3633915475252226,1
"M@[,ADXR40:BOP]P@[,CDLINVERTEDHAMMER,DOJI,DOJISTAR,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN]",7.372883080089161,1
"M@[,ADXR40:BOP]P@[,CDLINVERTEDHAMMER]",2.2323049433935083,5
"M@[,ADXR40:BOP]P@[,CLOSINGMARUBOZU,LONGLINE]",0.2566712789637518,3
"M@[,ADXR40:BOP]P@[,CLOSINGMARUBOZU]",1.8617021276595827,1
"M@[,ADXR40:BOP]P@[,DOJI,DOJISTAR,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",1.4033007108504425,2
"M@[,ADXR40:BOP]P@[,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP]",3.291195838115274,1
"M@[,ADXR40:BOP]P@[,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI]",4.8837209302325535,1
"M@[,ADXR40:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,3INSIDE,HIGHWAVE,RICKSHAWMAN]",-3.2394409179687527,1
"M@[,ADXR40:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,3OUTSIDE,HIGHWAVE,RICKSHAWMAN]",-1.010594895957288,1
"M@[,ADXR40:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,HIKKAKE,RICKSHAWMAN]",-0.8371875315407542,2
"M@[,ADXR40:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,HIKKAKE,RICKSHAWMAN]O@[,CROSSOVER50]",2.477322383919011,1
"M@[,ADXR40:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE]",1.8300551973670245,5
"M@[,ADXR40:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",0.30308577650593493,13
"M@[,ADXR40:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE]",-4.3657983793005775,1
"M@[,ADXR40:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN,SHORTLINE]",-0.08326210023957545,1
"M@[,ADXR40:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN]",-3.3257481794850037,1
"M@[,ADXR40:BOP]P@[,ENGULFING,3INSIDE]",-5.99206591409351,1
"M@[,ADXR40:BOP]P@[,ENGULFING,CLOSINGMARUBOZU]",1.1673151750972726,1
"M@[,ADXR40:BOP]P@[,ENGULFING,LONGLINE]",2.2917953769042856,1
"M@[,ADXR40:BOP]P@[,ENGULFING,SHORTLINE,UNIQUE3RIVER]",-2.3344208051024258,1
"M@[,ADXR40:BOP]P@[,ENGULFING,SHORTLINE]",0.3955939271948362,2
"M@[,ADXR40:BOP]P@[,ENGULFING,SPINNINGTOP]",-1.24226512261469,1
"M@[,ADXR40:BOP]P@[,ENGULFING]",0.10071065937830816,7
"M@[,ADXR40:BOP]P@[,HAMMER]",0.15969206051274848,1
"M@[,ADXR40:BOP]P@[,HARAMI,HARAMICROSS,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI]",7.347933809024763,1
"M@[,ADXR40:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",4.142880522177789,3
"M@[,ADXR40:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE]",-1.2968730926513705,1
"M@[,ADXR40:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN,SHORTLINE]",-3.959015122814311,1
"M@[,ADXR40:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN]",-1.2775731002818944,1
"M@[,ADXR40:BOP]P@[,HARAMI,SHORTLINE]",-0.08481517031684882,4
"M@[,ADXR40:BOP]P@[,HARAMI,SPINNINGTOP,HIGHWAVE]",-1.4738633649962907,3
"M@[,ADXR40:BOP]P@[,HARAMI,SPINNINGTOP,SHORTLINE]",-3.5387290878620856,1
"M@[,ADXR40:BOP]P@[,HARAMI,SPINNINGTOP]",-0.7407066392303807,4
"M@[,ADXR40:BOP]P@[,HARAMI]",1.4097149707806838,7
"M@[,ADXR40:BOP]P@[,HIKKAKE,SHORTLINE]",-1.4968077437533596,3
"M@[,ADXR40:BOP]P@[,HIKKAKE]",0.11441434891020408,3
"M@[,ADXR40:BOP]P@[,LONGLINE]",0.40153124672192203,14
"M@[,ADXR40:BOP]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE]",1.5531854710441981,4
"M@[,ADXR40:BOP]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,PIERCING,LONGLINE]",1.2251696049772287,1
"M@[,ADXR40:BOP]P@[,MARUBOZU,BELTHOLD,ENGULFING,CLOSINGMARUBOZU,LONGLINE]",1.1816483601728462,1
"M@[,ADXR40:BOP]P@[,RISEFALL3METHODS]",-1.8641259791951976,1
"M@[,ADXR40:BOP]P@[,SHORTLINE]",0.9853716159750243,18
"M@[,ADXR40:BOP]P@[,SPINNINGTOP,HIGHWAVE]",-1.6306614140454454,5
"M@[,ADXR40:BOP]P@[,SPINNINGTOP,HIKKAKE]",-0.704219504620772,1
"M@[,ADXR40:BOP]P@[,SPINNINGTOP,SHORTLINE]",-0.6033141780513328,2
"M@[,ADXR40:BOP]P@[,SPINNINGTOP]",-0.4310935593315925,18
"M@[,ADXR40:BOP]P@[,SPINNINGTOP]V@[,AD]",-1.604059749851248,1
"M@[,APO,AROON,CCI:BOP]",0.01683729633158959,2
"M@[,APO,AROON,CCI:BOP]P@[,BELTHOLD,SEPARATINGLINES]",5.3127805075527155,1
"M@[,APO,AROON:BOP]",0.12771228491111788,59
"M@[,APO,AROON:BOP]O@[,CROSSOVER21]",0.7349537653086293,2
"M@[,APO,AROON:BOP]O@[,CROSSOVER50]",-0.8724046491907164,1
"M@[,APO,AROON:BOP]P@[,3OUTSIDE]",0.7749950442045298,6
"M@[,APO,AROON:BOP]P@[,BELTHOLD,3INSIDE]",-0.44871794871794235,1
"M@[,APO,AROON:BOP]P@[,BELTHOLD,3OUTSIDE,LONGLINE]",1.4830245217828752,2
"M@[,APO,AROON:BOP]P@[,BELTHOLD,ENGULFING,LONGLINE]",-0.36260807544630386,1
"M@[,APO,AROON:BOP]P@[,BELTHOLD,LONGLINE]",-0.10058539377967902,11
"M@[,APO,AROON:BOP]P@[,BELTHOLD]",0.8877916782065488,11
"M@[,APO,AROON:BOP]P@[,BELTHOLD]V@[,AD:OBV]",3.6499412221224907,1
"M@[,APO,AROON:BOP]P@[,CLOSINGMARUBOZU,3OUTSIDE]",0.5412634290427385,1
"M@[,APO,AROON:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",-1.9863216232381566,2
"M@[,APO,AROON:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE]",0.8361620104104449,1
"M@[,APO,AROON:BOP]P@[,ENGULFING,LONGLINE]",0.2940671253784712,2
"M@[,APO,AROON:BOP]P@[,ENGULFING]",-1.1234281107845694,3
"M@[,APO,AROON:BOP]P@[,HARAMI,HARAMICROSS,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",-0.513810576389258,1
"M@[,APO,AROON:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",1.2491580379836562,1
"M@[,APO,AROON:BOP]P@[,HARAMI,SHORTLINE]",-1.0257874903657382,1
"M@[,APO,AROON:BOP]P@[,LONGLINE]",0.17918848973765986,9
"M@[,APO,AROON:BOP]P@[,MORNINGSTAR,MORNINGDOJISTAR,LONGLINE]",1.397357672014424,1
"M@[,APO,AROON:BOP]P@[,SHORTLINE]",0.44586639977455006,7
"M@[,APO,AROON:BOP]P@[,SPINNINGTOP]",1.5627356417404052,7
"M@[,APO,AROON:BOP]V@[,AD:OBV]",-0.24002835234228842,2
"M@[,APO,CCI:BOP]",-0.33135665075390897,18
"M@[,APO,CCI:BOP]P@[,3INSIDE]",-1.2846214027501122,1
"M@[,APO,CCI:BOP]P@[,BELTHOLD,ENGULFING,LONGLINE]",0.4839978585662725,1
"M@[,APO,CCI:BOP]P@[,BELTHOLD,LONGLINE]",-1.2647811059310865,4
"M@[,APO,CCI:BOP]P@[,BELTHOLD]",-2.4346837759188342,3
"M@[,APO,CCI:BOP]P@[,CLOSINGMARUBOZU]",1.8855616638111659,1
"M@[,APO,CCI:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE]",0.253448614646141,1
"M@[,APO,CCI:BOP]P@[,ENGULFING,LONGLINE]",-2.834446279877735,2
"M@[,APO,CCI:BOP]P@[,HARAMI,SPINNINGTOP]",2.124057855821185,1
"M@[,APO,CCI:BOP]P@[,HARAMI]",5.803571428571429,1
"M@[,APO,CCI:BOP]P@[,LONGLINE]",1.381403055475744,3
"M@[,APO,CCI:BOP]P@[,SHORTLINE]",0.5426415895079301,3
"M@[,APO,CCI:BOP]P@[,SPINNINGTOP,HIGHWAVE]",0.31821797931581763,1
"M@[,APO,CCI:BOP]P@[,SPINNINGTOP]",0.029852617488467532,3
"M@[,APO:BOP]",-0.05621491940712395,1079
"M@[,APO:BOP]O@[,CROSSOVER21,CROSSOVER50]",1.1934234461351179,1
"M@[,APO:BOP]O@[,CROSSOVER21]",0.24552808157981532,40
"M@[,APO:BOP]O@[,CROSSOVER21]V@[,AD:OBV]",-0.6056047211863664,2
"M@[,APO:BOP]O@[,CROSSOVER50]",-0.02274957888226941,7
"M@[,APO:BOP]P@[,3INSIDE,LONGLINE]",1.2522667437935309,2
"M@[,APO:BOP]P@[,3INSIDE,LONGLINE]O@[,CROSSOVER21]",-0.9589103128783494,1
"M@[,APO:BOP]P@[,3INSIDE]",0.07435663157273803,4
"M@[,APO:BOP]P@[,3OUTSIDE,LONGLINE]",-0.577281189400556,6
"M@[,APO:BOP]P@[,3OUTSIDE,LONGLINE]O@[,CROSSOVER21]",3.294618723398387,2
"M@[,APO:BOP]P@[,3OUTSIDE,SHORTLINE]",1.902324203004234,8
"M@[,APO:BOP]P@[,3OUTSIDE]",0.14018409416605568,23
"M@[,APO:BOP]P@[,3OUTSIDE]O@[,CROSSOVER21]",0.5631378486294749,1
"M@[,APO:BOP]P@[,BELTHOLD,3INSIDE,LONGLINE]",-0.8592012201157357,4
"M@[,APO:BOP]P@[,BELTHOLD,3INSIDE]",-0.46156825055125,3
"M@[,APO:BOP]P@[,BELTHOLD,3OUTSIDE,LONGLINE]",-0.07544743947055042,8
"M@[,APO:BOP]P@[,BELTHOLD,3OUTSIDE,LONGLINE]O@[,CROSSOVER21]",0.9956176473456878,2
"M@[,APO:BOP]P@[,BELTHOLD,3OUTSIDE]",-0.46176590791767536,8
"M@[,APO:BOP]P@[,BELTHOLD,ENGULFING,3INSIDE]",-1.0807869122055296,2
"M@[,APO:BOP]P@[,BELTHOLD,ENGULFING,LONGLINE]",-0.2817710947179325,29
"M@[,APO:BOP]P@[,BELTHOLD,ENGULFING,MORNINGSTAR]",-1.6139302944951226,1
"M@[,APO:BOP]P@[,BELTHOLD,ENGULFING]",0.4874050276601393,25
"M@[,APO:BOP]P@[,BELTHOLD,ENGULFING]O@[,CROSSOVER21]",-1.1688331504920828,1
"M@[,APO:BOP]P@[,BELTHOLD,ENGULFING]V@[,AD:OBV]",-1.5045865960077407,1
"M@[,APO:BOP]P@[,BELTHOLD,LONGLINE,SEPARATINGLINES]",-1.8417013948692387,5
"M@[,APO:BOP]P@[,BELTHOLD,LONGLINE]",-0.10405166009051713,125
"M@[,APO:BOP]P@[,BELTHOLD,LONGLINE]O@[,CROSSOVER21]",1.3457851169501287,3
"M@[,APO:BOP]P@[,BELTHOLD,LONGLINE]O@[,CROSSOVER50]",-2.4788428069233617,1
"M@[,APO:BOP]P@[,BELTHOLD,MORNINGSTAR,LONGLINE]",0.6191037735848988,1
"M@[,APO:BOP]P@[,BELTHOLD,MORNINGSTAR,MORNINGDOJISTAR,LONGLINE,SEPARATINGLINES]",-0.05880982165297465,1
"M@[,APO:BOP]P@[,BELTHOLD,MORNINGSTAR,MORNINGDOJISTAR]",-1.1191357774424628,1
"M@[,APO:BOP]P@[,BELTHOLD,PIERCING,LONGLINE]",-0.906015160340626,3
"M@[,APO:BOP]P@[,BELTHOLD,PIERCING]",1.0724293829178182,4
"M@[,APO:BOP]P@[,BELTHOLD,SEPARATINGLINES]",-1.004968824596734,4
"M@[,APO:BOP]P@[,BELTHOLD]",0.2856276159111236,150
"M@[,APO:BOP]P@[,BELTHOLD]O@[,CROSSOVER21,CROSSOVER50]",-1.3111074942129552,1
"M@[,APO:BOP]P@[,BELTHOLD]O@[,CROSSOVER21]",-0.8859747686394412,7
"M@[,APO:BOP]P@[,BELTHOLD]O@[,CROSSOVER50]",1.358955057694125,2
"M@[,APO:BOP]P@[,BELTHOLD]V@[,AD:OBV]",0.026632783892297587,1
"M@[,APO:BOP]P@[,CDLINVERTEDHAMMER,DOJI,DOJISTAR,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",-1.673187435023239,1
"M@[,APO:BOP]P@[,CDLINVERTEDHAMMER,DOJI,DOJISTAR,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP]",-1.2400024414062492,1
"M@[,APO:BOP]P@[,CDLINVERTEDHAMMER,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE]",0.028318809825312506,1
"M@[,APO:BOP]P@[,CDLINVERTEDHAMMER,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI]",-1.3328173459037334,2
"M@[,APO:BOP]P@[,CDLINVERTEDHAMMER,HIKKAKE]",1.1521622028351062,1
"M@[,APO:BOP]P@[,CDLINVERTEDHAMMER,SHORTLINE]",0.007051890509974235,2
"M@[,APO:BOP]P@[,CDLINVERTEDHAMMER]",1.0257939758985115,8
"M@[,APO:BOP]P@[,CLOSINGMARUBOZU,3INSIDE]",0.7063052672384768,1
"M@[,APO:BOP]P@[,CLOSINGMARUBOZU,3OUTSIDE,LONGLINE]",-1.7840039062499966,1
"M@[,APO:BOP]P@[,CLOSINGMARUBOZU,3WHITESOLDIERS,LONGLINE]",-2.6986439351114866,1
"M@[,APO:BOP]P@[,CLOSINGMARUBOZU,LONGLINE]",-1.309400170108119,17
"M@[,APO:BOP]P@[,CLOSINGMARUBOZU]",-0.6108395657129988,13
"M@[,APO:BOP]P@[,DOJI,DOJISTAR,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE]",-1.1797486911502968,1
"M@[,APO:BOP]P@[,DOJI,DOJISTAR,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",-0.6541595310272412,5
"M@[,APO:BOP]P@[,DOJI,DOJISTAR,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE]",-1.0011304687270977,1
"M@[,APO:BOP]P@[,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SHORTLINE]",-2.063698028580379,1
"M@[,APO:BOP]P@[,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,TAKURI]",2.427006269707177,1
"M@[,APO:BOP]P@[,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,TAKURI]",-0.19038763245127235,1
"M@[,APO:BOP]P@[,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,TAKURI]",3.909133790544556,1
"M@[,APO:BOP]P@[,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN]",-0.375,1
"M@[,APO:BOP]P@[,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI]",0.6199452802689039,3
"M@[,APO:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,3OUTSIDE,HIGHWAVE,RICKSHAWMAN]O@[,CROSSOVER21]",-1.2299074620679336,1
"M@[,APO:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,HIKKAKE,RICKSHAWMAN,SHORTLINE]",0.7578217936009951,1
"M@[,APO:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,HIKKAKE,RICKSHAWMAN]",0.9967380395091112,3
"M@[,APO:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE]",-0.2275444401545758,15
"M@[,APO:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",-0.4063838002017378,78
"M@[,APO:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]O@[,CROSSOVER21]",0.1904900194491633,2
"M@[,APO:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,UNIQUE3RIVER]",-2.499997867181976,1
"M@[,APO:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE]",-0.08368497536124705,19
"M@[,APO:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN,SHORTLINE]",-0.601737398565174,3
"M@[,APO:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN]",0.573552415810759,11
"M@[,APO:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,TRISTAR,HIGHWAVE,RICKSHAWMAN,SHORTLINE]",1.3905789839659626,1
"M@[,APO:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP]",0.8129048487239298,3
"M@[,APO:BOP]P@[,ENGULFING,3INSIDE]",-0.9028902784008586,2
"M@[,APO:BOP]P@[,ENGULFING,CLOSINGMARUBOZU,LONGLINE]",0.22491714507316235,5
"M@[,APO:BOP]P@[,ENGULFING,CLOSINGMARUBOZU,LONGLINE]V@[,AD:OBV]",-1.077782501757918,1
"M@[,APO:BOP]P@[,ENGULFING,CLOSINGMARUBOZU]",0.2951525558237924,2
"M@[,APO:BOP]P@[,ENGULFING,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI]",-0.7420211756876743,1
"M@[,APO:BOP]P@[,ENGULFING,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,HIKKAKE,RICKSHAWMAN]",-2.3284539425019606,1
"M@[,APO:BOP]P@[,ENGULFING,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN]",2.3273698915707532,1
"M@[,APO:BOP]P@[,ENGULFING,LONGLINE]",0.14264535843869133,15
"M@[,APO:BOP]P@[,ENGULFING,MORNINGSTAR,LONGLINE]",1.6179628725405057,1
"M@[,APO:BOP]P@[,ENGULFING,SHORTLINE]",-0.0344694247850532,17
"M@[,APO:BOP]P@[,ENGULFING,SHORTLINE]V@[,AD:OBV]",-2.5364378310511566,1
"M@[,APO:BOP]P@[,ENGULFING,SPINNINGTOP,HIKKAKE]",-6.770311140033587,1
"M@[,APO:BOP]P@[,ENGULFING,SPINNINGTOP,SHORTLINE]",0.5503519840602517,1
"M@[,APO:BOP]P@[,ENGULFING,UNIQUE3RIVER]",-3.066072009858644,1
"M@[,APO:BOP]P@[,ENGULFING]",-0.212582610398738,70
"M@[,APO:BOP]P@[,HAMMER,SHORTLINE]",2.0436598796626395,2
"M@[,APO:BOP]P@[,HAMMER]",-0.7584488987670817,1
"M@[,APO:BOP]P@[,HARAMI,HARAMICROSS,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,TAKURI]",-0.9898725066597596,1
"M@[,APO:BOP]P@[,HARAMI,HARAMICROSS,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN,TAKURI]",0.8672889647300539,1
"M@[,APO:BOP]P@[,HARAMI,HARAMICROSS,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",1.1979056939504933,1
"M@[,APO:BOP]P@[,HARAMI,HARAMICROSS,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN]",0.24808604815733604,2
"M@[,APO:BOP]P@[,HARAMI,HARAMICROSS,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI]",2.6796281290015447,2
"M@[,APO:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE]",1.2044121537128973,3
"M@[,APO:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE]O@[,CROSSOVER21]",0.9984499220707895,1
"M@[,APO:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",0.5233520374541708,20
"M@[,APO:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE]",-0.7971080008714942,1
"M@[,APO:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN]",-0.5654385115803894,2
"M@[,APO:BOP]P@[,HARAMI,HIKKAKE]",0.8882286410281409,1
"M@[,APO:BOP]P@[,HARAMI,SHORTLINE]",0.027772112063835282,21
"M@[,APO:BOP]P@[,HARAMI,SPINNINGTOP,HIGHWAVE,SHORTLINE]",-2.3130274224697716,1
"M@[,APO:BOP]P@[,HARAMI,SPINNINGTOP,HIGHWAVE]",1.2417995476176868,7
"M@[,APO:BOP]P@[,HARAMI,SPINNINGTOP,HIGHWAVE]O@[,CROSSOVER21]",-0.9077423263595006,1
"M@[,APO:BOP]P@[,HARAMI,SPINNINGTOP,SHORTLINE]",-1.8947088273503383,3
"M@[,APO:BOP]P@[,HARAMI,SPINNINGTOP]",0.036668133318589126,12
"M@[,APO:BOP]P@[,HARAMI]",0.006002854104175282,55
"M@[,APO:BOP]P@[,HARAMI]V@[,AD:OBV]",-5.692769245929031,1
"M@[,APO:BOP]P@[,HIKKAKE,LONGLINE]",0.19331732617530367,1
"M@[,APO:BOP]P@[,HIKKAKE,SHORTLINE]",2.0833930900648334,3
"M@[,APO:BOP]P@[,HIKKAKE]",0.4841883309534513,9
"M@[,APO:BOP]P@[,LONGLINE]",0.10116482014298704,129
"M@[,APO:BOP]P@[,LONGLINE]O@[,CROSSOVER21,CROSSOVER50]",4.445061471390095,1
"M@[,APO:BOP]P@[,LONGLINE]O@[,CROSSOVER21]",1.1317764396557417,4
"M@[,APO:BOP]P@[,LONGLINE]V@[,AD:OBV]",0.18656356196396262,1
"M@[,APO:BOP]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,3OUTSIDE,LONGLINE]",-0.365764442252023,1
"M@[,APO:BOP]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE]",0.21853359362481278,21
"M@[,APO:BOP]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE]O@[,CROSSOVER21]",-0.722820755168453,1
"M@[,APO:BOP]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,MORNINGSTAR,MORNINGDOJISTAR,LONGLINE]O@[,CROSSOVER21]",-0.09574294935725444,1
"M@[,APO:BOP]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,PIERCING,LONGLINE]",2.081500486130228,1
"M@[,APO:BOP]P@[,MARUBOZU,BELTHOLD,ENGULFING,CLOSINGMARUBOZU,LONGLINE]",-0.2556172062702301,7
"M@[,APO:BOP]P@[,MARUBOZU,BELTHOLD,ENGULFING,CLOSINGMARUBOZU,MORNINGSTAR,LONGLINE]",0.28155576835558255,1
"M@[,APO:BOP]P@[,MORNINGSTAR,MORNINGDOJISTAR,LONGLINE]",-0.39651790267941706,3
"M@[,APO:BOP]P@[,MORNINGSTAR,MORNINGDOJISTAR]",1.2436474239373878,2
"M@[,APO:BOP]P@[,MORNINGSTAR]",-0.38588365027671073,2
"M@[,APO:BOP]P@[,PIERCING,HIKKAKE,LONGLINE]",0.5076051501528647,1
"M@[,APO:BOP]P@[,PIERCING,LONGLINE]",-1.7118071394269756,4
"M@[,APO:BOP]P@[,PIERCING]",-1.0431822519186553,7
"M@[,APO:BOP]P@[,SHORTLINE,UNIQUE3RIVER]",0.3723360967974404,1
"M@[,APO:BOP]P@[,SHORTLINE]",0.005455807973699994,125
"M@[,APO:BOP]P@[,SHORTLINE]O@[,CROSSOVER21]",-1.062697046922602,4
"M@[,APO:BOP]P@[,SHORTLINE]O@[,CROSSOVER50]",-1.5029364112886598,3
"M@[,APO:BOP]P@[,SHORTLINE]V@[,AD:OBV]",-0.28735632183907883,1
"M@[,APO:BOP]P@[,SPINNINGTOP,3INSIDE,HIGHWAVE]",-0.18476660034332232,1
"M@[,APO:BOP]P@[,SPINNINGTOP,3INSIDE]",-2.129660386871749,2
"M@[,APO:BOP]P@[,SPINNINGTOP,3OUTSIDE,HIGHWAVE]",2.263735998864739,3
"M@[,APO:BOP]P@[,SPINNINGTOP,3OUTSIDE]",-1.4676353716962,4
"M@[,APO:BOP]P@[,SPINNINGTOP,HIGHWAVE]",-0.4049361375093421,45
"M@[,APO:BOP]P@[,SPINNINGTOP,HIGHWAVE]O@[,CROSSOVER21]",-0.2787026246273193,2
"M@[,APO:BOP]P@[,SPINNINGTOP,HIKKAKE]",-0.23560511383685562,2
"M@[,APO:BOP]P@[,SPINNINGTOP,SHORTLINE]",0.22405702007129544,12
"M@[,APO:BOP]P@[,SPINNINGTOP,UNIQUE3RIVER]",2.1206888659247034,1
"M@[,APO:BOP]P@[,SPINNINGTOP]",0.2773559900040328,111
"M@[,APO:BOP]P@[,SPINNINGTOP]O@[,CROSSOVER21]",-0.9105367390985665,3
"M@[,APO:BOP]P@[,SPINNINGTOP]O@[,CROSSOVER50]",1.446708983450051,2
"M@[,APO:BOP]P@[,SPINNINGTOP]O@[,CROSSOVER50]V@[,AD:OBV]",-2.8326206452856884,1
"M@[,APO:BOP]P@[,UNIQUE3RIVER]",-0.873746461859554,1
"M@[,APO:BOP]P@[,UNIQUE3RIVER]O@[,CROSSOVER21]",-2.60577915376678,1
"M@[,APO:BOP]V@[,AD:OBV]",-0.012044337072536888,9
"M@[,APO]",1.5500422404407565e-14,1
"M@[,AROON,CCI:BOP]",-0.7134869307597235,77
"M@[,AROON,CCI:BOP]O@[,CROSSOVER21]",-1.3414564290558184,2
"M@[,AROON,CCI:BOP]P@[,3INSIDE,LONGLINE]",0.025127161687354693,1
