buyIndia,avg,count
"M@[,CCI,RSI:BOP]P@[,HARAMI,HARAMICROSS,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN,TAKURI]",2.016062993137419,1
"P@[,SPINNINGTOP,3OUTSIDE,HIGHWAVE]O@[,CROSSOVER21]",2.0719424460431624,1
"M@[,APO:BOP]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,PIERCING,LONGLINE]",2.0814977973568256,1
"M@[,CCI:BOP]P@[,SPINNINGTOP,HIKKAKE]V@[,AD:OBV]",2.1005917159763383,1
"M@[,APO,CCI:BOP]P@[,LONGLINE]",2.156133828996287,1
"P@[,BELTHOLD,MORNINGSTAR,MORNINGDOJISTAR,ABANDONEDBABY,LONGLINE]",2.1981522777954874,1
"P@[,BELTHOLD,PIERCING,HIKKAKE]",2.2058823529411766,1
"M@[,ADXR40,CCI:BOP]P@[,SHORTLINE]",2.212496960855819,1
"M@[,CCI:BOP]P@[,CLOSINGMARUBOZU,HIKKAKE]",2.216969983455452,1
"P@[,BELTHOLD,COUNTERATTACK]",2.2211061005055557,5
"P@[,CDLINVERTEDHAMMER,SHORTLINE]O@[,CROSSOVER21]",2.2320000000000073,1
"M@[,ADXR40:BOP]P@[,SPINNINGTOP,UNIQUE3RIVER]",2.236057523675903,1
"M@[,APO:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE]",2.281637492172842,4
"M@[,ADXR20:BOP]P@[,BELTHOLD,3OUTSIDE,LONGLINE]",2.2869318181818215,1
"M@[,AROON:BOP]O@[,CROSSOVER50]",2.2887082187845498,2
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN]O@[,CROSSOVER21]",2.29015483150689,2
"M@[,ADXR40:BOP]P@[,ENGULFING,LONGLINE]",2.291790502608814,1
"M@[,ADXR40:BOP]P@[,DOJI,DOJISTAR,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",2.294117647058827,1
"M@[,ADXR20,CCI,RSI:BOP]P@[,HARAMI,SPINNINGTOP,HIGHWAVE]",2.302631578947378,1
"M@[,APO,AROON:BOP]P@[,SPINNINGTOP,HIGHWAVE]",2.3185840707964642,1
"M@[,RSI:BOP]P@[,UNIQUE3RIVER]",2.379441083752231,2
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,HIKKAKE,RICKSHAWMAN,SHORTLINE]O@[,CROSSOVER50]",2.3868186017862647,1
"M@[,CCI:BOP]P@[,SPINNINGTOP,HIGHWAVE,UNIQUE3RIVER]",2.4099099099099073,1
"M@[,ADXR40,CCI:BOP]",2.4153293331547183,4
"P@[,CDLINVERTEDHAMMER,DOJI,DOJISTAR,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,HIKKAKE,RICKSHAWMAN]",2.417582417582426,1
"M@[,APO:BOP]P@[,3INSIDE,LONGLINE]",2.4474187380497043,1
"M@[,ADXR20,RSI:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE]",2.460928110139892,2
"M@[,CCI:BOP]P@[,BELTHOLD,ENGULFING,MORNINGSTAR,MORNINGDOJISTAR,LONGLINE]",2.475198412698417,1
"M@[,CCI:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,3OUTSIDE,HIGHWAVE,RICKSHAWMAN]",2.4871567469480635,2
"M@[,ADXR20:BOP]P@[,HAMMER,HARAMI]",2.487288727989812,2
"M@[,CCI,RSI:BOP]P@[,3INSIDE]",2.513373603155937,3
"M@[,RSI,CCI:BOP]P@[,BELTHOLD]",2.515723270440242,1
"P@[,MATCHINGLOW]O@[,CROSSOVER50]",2.5301379519577436,2
"P@[,HARAMI,SPINNINGTOP]O@[,CROSSOVER50]",2.559809694443109,2
"M@[,ADXR20,APO:BOP]P@[,BELTHOLD]",2.566341212006032,4
"P@[,CLOSINGMARUBOZU,3INSIDE]O@[,CROSSOVER50]",2.584915084915081,1
"P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE]V@[,AD:OBV]",2.6011827464700814,3
"M@[,RSI:BOP]P@[,BELTHOLD,PIERCING]",2.6185226976825,2
"P@[,3OUTSIDE,LONGLINE]O@[,CROSSOVER21]",2.6533018867924527,1
"M@[,RSI]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,UNIQUE3RIVER]",2.6785714285714284,1
"M@[,AROON:BOP]P@[,CLOSINGMARUBOZU,3INSIDE,LONGLINE]",2.7123287671232816,1
"M@[,ADXR20:BOP]P@[,BELTHOLD,HIKKAKE]",2.7454242928452577,1
"M@[,CCI,RSI:BOP]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE,SEPARATINGLINES]",2.7481234361968343,1
"M@[,AROON,CCI:BOP]P@[,CLOSINGMARUBOZU,LONGLINE]",2.7635542168674734,1
"P@[,CLOSINGMARUBOZU,MORNINGSTAR,MORNINGDOJISTAR,LONGLINE]",2.7749806351665374,1
"P@[,LONGLINE]O@[,CROSSOVER50]V@[,AD:OBV]",2.783251231527096,1
"M@[,CCI,RSI:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE]",2.8594122319300985,1
"M@[,APO,AROON:BOP]P@[,BELTHOLD,3OUTSIDE,LONGLINE]",2.8698979591836737,1
"M@[,CCI,RSI:BOP]P@[,BELTHOLD,ENGULFING,MORNINGSTAR,MORNINGDOJISTAR]",2.8786840301576344,1
"M@[,APO:BOP]P@[,BELTHOLD,ENGULFING,LONGLINE]O@[,CROSSOVER21]",2.9512617992679604,1
"M@[,ADXR20:BOP]P@[,3INSIDE]",2.9758064516129106,1
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIKKAKE,HIKKAKEMOD,RICKSHAWMAN,SHORTLINE]",2.9867256637168227,1
"P@[,HARAMI,HARAMICROSS,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN,SHORTLINE,TAKURI]",3.0708661417322807,1
"M@[,RSI:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN]",3.086956521739128,1
"M@[,ADXR40,RSI:BOP]P@[,CLOSINGMARUBOZU,LONGLINE]",3.153543307086611,1
"M@[,ADXR20,CCI:BOP]P@[,CLOSINGMARUBOZU]",3.1862745098039214,1
"P@[,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIKKAKE,TAKURI]",3.189177034927294,1
"P@[,HARAMI,SPINNINGTOP,HIKKAKE,SHORTLINE]",3.23148148148149,1
"M@[,AROON,CCI:BOP]P@[,3OUTSIDE]",3.2525278632799943,2
"M@[,CCI,RSI:BOP]P@[,BELTHOLD,MORNINGSTAR,MORNINGDOJISTAR,LONGLINE]",3.277972027972028,1
"M@[,AROON:BOP]P@[,SPINNINGTOP]V@[,AD:OBV]",3.327424477435553,1
"M@[,CCI:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN,SHORTLINE]",3.3333333333333384,1
"M@[,CCI,RSI:BOP]P@[,BELTHOLD,ENGULFING,LONGLINE]",3.398648717638873,2
"M@[,CCI:BOP]P@[,ENGULFING]V@[,AD:OBV]",3.4297520661156997,1
"M@[,CCI,RSI:BOP]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE]",3.471311475409829,1
"P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SHORTLINE]",3.471400394477322,1
"P@[,CLOSINGMARUBOZU,HIKKAKE,HIKKAKEMOD]",3.4870039576425307,1
"P@[,PIERCING,HIKKAKE,LONGLINE]",3.5370065235717405,3
"M@[,ADXR20,AROON:BOP]P@[,BELTHOLD,3OUTSIDE]",3.6194415718717683,1
"M@[,ADXR20,APO:BOP]P@[,SPINNINGTOP]",3.6660359508041624,1
"M@[,RSI:BOP]P@[,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE,TAKURI]",3.8237971846767915,1
"M@[,ADXR20,RSI:BOP]P@[,HARAMI,SHORTLINE]",3.8834951456310676,1
"M@[,CCI:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,TRISTAR,HIGHWAVE,RICKSHAWMAN]",3.986571548468317,1
"M@[,CCI,RSI:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",3.996358966856843,1
"M@[,CCI,RSI:BOP]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,MORNINGSTAR,LONGLINE]",4.043965159684778,1
"M@[,CCI:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,3INSIDE,HIGHWAVE,UNIQUE3RIVER]",4.118541033434655,1
"P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,MORNINGSTAR,MORNINGDOJISTAR,LONGLINE]",4.212931250190937,3
"P@[,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,HIKKAKE,HIKKAKEMOD,SHORTLINE,TAKURI]",4.3100369091558575,1
"M@[,CCI,RSI:BOP]P@[,CLOSINGMARUBOZU,MORNINGSTAR,MORNINGDOJISTAR]",4.333183655141435,1
"M@[,ADXR20,CCI:BOP]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE]",4.39972414810678,2
"M@[,CCI:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SHORTLINE]",4.417134831460681,1
"M@[,ADXR20:BOP]P@[,HARAMI,SPINNINGTOP,HIGHWAVE,HIKKAKE]",4.427860696517416,1
"P@[,SPINNINGTOP,SHORTLINE]O@[,CROSSOVER21]",4.484732824427481,1
"M@[,CCI,RSI:BOP]P@[,HARAMI,SPINNINGTOP]",4.510376503542592,2
"M@[,ADXR20,RSI:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",4.528197055282884,1
"M@[,ADXR40,RSI:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",4.590818363273438,1
"M@[,APO:BOP]P@[,SPINNINGTOP]O@[,CROSSOVER21,CROSSOVER50]",4.700704225352113,1
"M@[,ADXR20:BOP]P@[,COUNTERATTACK]",4.736967388716966,1
"P@[,ENGULFING,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP]",4.770889487870617,1
"P@[,HARAMI,HARAMICROSS,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE,TAKURI]O@[,CROSSOVER50]",4.918032786885238,1
"M@[,ADXR20:BOP]P@[,BELTHOLD,ENGULFING,HIKKAKE,LONGLINE]",4.9319727891156555,1
"M@[,ADXR40:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN]",5.314465408805032,1
"M@[,ADXR20:BOP]P@[,3OUTSIDE]O@[,CROSSOVER21]",5.34429599177801,1
"P@[,SPINNINGTOP,3OUTSIDE]O@[,CROSSOVER21]",5.5263157894736885,1
"M@[,APO,CCI:BOP]P@[,HARAMI]",5.803571428571429,1
"M@[,RSI:BOP]P@[,CDLINVERTEDHAMMER,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIKKAKE,RICKSHAWMAN]",6.026943984873552,1
"M@[,APO:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,HIKKAKE,HIKKAKEMOD,RICKSHAWMAN]",6.336805555555561,1
"M@[,CCI,RSI:BOP]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,3INSIDE,LONGLINE]",6.683417085427141,1
"M@[,ADXR40,CCI,RSI:BOP]P@[,SHORTLINE]",6.892430278884467,1
"M@[,CCI:BOP]P@[,CLOSINGMARUBOZU,3OUTSIDE]",7.166549401949952,1
